Date,TH,ID,KR,MY,PH,SG,HK
1997-01-28,842.6300048828125,689.9471435546875,662.8499755859375,1228.8900146484375,3341.130859375,2226.300048828125,13403.2998046875
1997-01-29,814.3900146484375,691.30810546875,663.5599975585938,1212.550048828125,3372.742919921875,2220.10009765625,13285.400390625
1997-01-30,820.1799926757812,687.2662963867188,676.52001953125,1215.030029296875,3391.8876953125,2216.699951171875,13288.400390625
1997-01-31,788.0399780273438,691.089111328125,685.8400268554688,1216.719970703125,3421.0302734375,2216.5,13321.7998046875
1997-02-03,761.6300048828125,687.4432373046875,687.25,1221.9000244140625,3446.7138671875,2218.10009765625,13451.099609375
1997-02-04,765.4199829101562,680.3054809570312,695.9500122070312,1235.3599853515625,3398.01611328125,2192.199951171875,13548.400390625
1997-02-05,744.5900268554688,686.8302612304688,698.5999755859375,1241.949951171875,3395.1669921875,2195.800048828125,13660.5
1997-02-06,749.1400146484375,694.251953125,700.219970703125,,3370.26318359375,2203.39990234375,
1997-02-07,747.760009765625,,,,3380.970703125,,
1997-02-10,737.22998046875,,709.7899780273438,,3385.149658203125,,13643.5
1997-02-11,733.989990234375,,713.4299926757812,1235.3599853515625,3357.83642578125,2197.10009765625,13454.2001953125
1997-02-12,722.5700073242188,701.0277099609375,712.5,1254.4200439453125,3338.971435546875,2224.60009765625,13462.599609375
1997-02-13,698.0599975585938,707.3414916992188,716.7100219726562,1259.0999755859375,3334.87255859375,2254.699951171875,13240.0
1997-02-14,713.47998046875,704.4485473632812,721.0,1246.9100341796875,3321.446044921875,2252.5,13113.2998046875
1997-02-17,708.2000122070312,701.7377319335938,712.9299926757812,1252.47998046875,3313.988037109375,2256.10009765625,13144.599609375
1997-02-18,700.1500244140625,695.18994140625,706.9400024414062,1247.9000244140625,3305.579833984375,2229.800048828125,13102.900390625
1997-02-19,731.739990234375,694.85595703125,713.6699829101562,1258.6400146484375,3314.667724609375,2247.0,13106.2998046875
